target_split,image_id,base_id,source_split,source_image,target_image,target_label,object_count
train,20161101-SPI-AOI-4_90,20161101-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161101-SPI-AOI-4_90.jpeg,data\yolo\images\train\20161101-SPI-AOI-4_90.jpeg,data\yolo\labels\train\20161101-SPI-AOI-4_90.txt,2
train,20161101-SPI-AOI-4_shuiping,20161101-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161101-SPI-AOI-4_shuiping.jpeg,data\yolo\images\train\20161101-SPI-AOI-4_shuiping.jpeg,data\yolo\labels\train\20161101-SPI-AOI-4_shuiping.txt,2
train,20161101-SPI-AOI-4_shuzhi,20161101-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161101-SPI-AOI-4_shuzhi.jpeg,data\yolo\images\train\20161101-SPI-AOI-4_shuzhi.jpeg,data\yolo\labels\train\20161101-SPI-AOI-4_shuzhi.txt,2
train,20161101-SPI-AOI-4_suofang,20161101-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161101-SPI-AOI-4_suofang.jpeg,data\yolo\images\train\20161101-SPI-AOI-4_suofang.jpeg,data\yolo\labels\train\20161101-SPI-AOI-4_suofang.txt,2
train,20161102-SPI-AOI-1,20161102-SPI-AOI-1,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-1.jpeg,data\yolo\images\train\20161102-SPI-AOI-1.jpeg,data\yolo\labels\train\20161102-SPI-AOI-1.txt,2
train,20161102-SPI-AOI-10,20161102-SPI-AOI-10,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-10.jpeg,data\yolo\images\train\20161102-SPI-AOI-10.jpeg,data\yolo\labels\train\20161102-SPI-AOI-10.txt,2
train,20161102-SPI-AOI-10_180,20161102-SPI-AOI-10,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-10_180.jpeg,data\yolo\images\train\20161102-SPI-AOI-10_180.jpeg,data\yolo\labels\train\20161102-SPI-AOI-10_180.txt,2
train,20161102-SPI-AOI-10_270,20161102-SPI-AOI-10,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-10_270.jpeg,data\yolo\images\train\20161102-SPI-AOI-10_270.jpeg,data\yolo\labels\train\20161102-SPI-AOI-10_270.txt,2
train,20161102-SPI-AOI-10_90,20161102-SPI-AOI-10,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-10_90.jpeg,data\yolo\images\train\20161102-SPI-AOI-10_90.jpeg,data\yolo\labels\train\20161102-SPI-AOI-10_90.txt,2
train,20161102-SPI-AOI-10_shuiping,20161102-SPI-AOI-10,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-10_shuiping.jpeg,data\yolo\images\train\20161102-SPI-AOI-10_shuiping.jpeg,data\yolo\labels\train\20161102-SPI-AOI-10_shuiping.txt,2
train,20161102-SPI-AOI-10_shuzhi,20161102-SPI-AOI-10,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-10_shuzhi.jpeg,data\yolo\images\train\20161102-SPI-AOI-10_shuzhi.jpeg,data\yolo\labels\train\20161102-SPI-AOI-10_shuzhi.txt,2
train,20161102-SPI-AOI-10_suofang,20161102-SPI-AOI-10,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-10_suofang.jpeg,data\yolo\images\train\20161102-SPI-AOI-10_suofang.jpeg,data\yolo\labels\train\20161102-SPI-AOI-10_suofang.txt,2
train,20161102-SPI-AOI-11,20161102-SPI-AOI-11,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-11.jpeg,data\yolo\images\train\20161102-SPI-AOI-11.jpeg,data\yolo\labels\train\20161102-SPI-AOI-11.txt,2
train,20161102-SPI-AOI-11_180,20161102-SPI-AOI-11,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-11_180.jpeg,data\yolo\images\train\20161102-SPI-AOI-11_180.jpeg,data\yolo\labels\train\20161102-SPI-AOI-11_180.txt,2
train,20161102-SPI-AOI-11_270,20161102-SPI-AOI-11,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-11_270.jpeg,data\yolo\images\train\20161102-SPI-AOI-11_270.jpeg,data\yolo\labels\train\20161102-SPI-AOI-11_270.txt,2
train,20161102-SPI-AOI-11_90,20161102-SPI-AOI-11,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-11_90.jpeg,data\yolo\images\train\20161102-SPI-AOI-11_90.jpeg,data\yolo\labels\train\20161102-SPI-AOI-11_90.txt,2
train,20161102-SPI-AOI-11_shuiping,20161102-SPI-AOI-11,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-11_shuiping.jpeg,data\yolo\images\train\20161102-SPI-AOI-11_shuiping.jpeg,data\yolo\labels\train\20161102-SPI-AOI-11_shuiping.txt,2
train,20161102-SPI-AOI-11_shuzhi,20161102-SPI-AOI-11,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-11_shuzhi.jpeg,data\yolo\images\train\20161102-SPI-AOI-11_shuzhi.jpeg,data\yolo\labels\train\20161102-SPI-AOI-11_shuzhi.txt,2
train,20161102-SPI-AOI-11_suofang,20161102-SPI-AOI-11,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-11_suofang.jpeg,data\yolo\images\train\20161102-SPI-AOI-11_suofang.jpeg,data\yolo\labels\train\20161102-SPI-AOI-11_suofang.txt,2
train,20161102-SPI-AOI-12,20161102-SPI-AOI-12,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-12.jpeg,data\yolo\images\train\20161102-SPI-AOI-12.jpeg,data\yolo\labels\train\20161102-SPI-AOI-12.txt,5
train,20161102-SPI-AOI-12_180,20161102-SPI-AOI-12,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-12_180.jpeg,data\yolo\images\train\20161102-SPI-AOI-12_180.jpeg,data\yolo\labels\train\20161102-SPI-AOI-12_180.txt,5
train,20161102-SPI-AOI-12_270,20161102-SPI-AOI-12,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-12_270.jpeg,data\yolo\images\train\20161102-SPI-AOI-12_270.jpeg,data\yolo\labels\train\20161102-SPI-AOI-12_270.txt,5
train,20161102-SPI-AOI-12_90,20161102-SPI-AOI-12,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-12_90.jpeg,data\yolo\images\train\20161102-SPI-AOI-12_90.jpeg,data\yolo\labels\train\20161102-SPI-AOI-12_90.txt,5
train,20161102-SPI-AOI-12_shuiping,20161102-SPI-AOI-12,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-12_shuiping.jpeg,data\yolo\images\train\20161102-SPI-AOI-12_shuiping.jpeg,data\yolo\labels\train\20161102-SPI-AOI-12_shuiping.txt,5
train,20161102-SPI-AOI-12_shuzhi,20161102-SPI-AOI-12,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-12_shuzhi.jpeg,data\yolo\images\train\20161102-SPI-AOI-12_shuzhi.jpeg,data\yolo\labels\train\20161102-SPI-AOI-12_shuzhi.txt,5
train,20161102-SPI-AOI-12_suofang,20161102-SPI-AOI-12,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-12_suofang.jpeg,data\yolo\images\train\20161102-SPI-AOI-12_suofang.jpeg,data\yolo\labels\train\20161102-SPI-AOI-12_suofang.txt,5
train,20161102-SPI-AOI-14,20161102-SPI-AOI-14,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-14.jpeg,data\yolo\images\train\20161102-SPI-AOI-14.jpeg,data\yolo\labels\train\20161102-SPI-AOI-14.txt,4
train,20161102-SPI-AOI-14_180,20161102-SPI-AOI-14,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-14_180.jpeg,data\yolo\images\train\20161102-SPI-AOI-14_180.jpeg,data\yolo\labels\train\20161102-SPI-AOI-14_180.txt,4
train,20161102-SPI-AOI-14_270,20161102-SPI-AOI-14,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-14_270.jpeg,data\yolo\images\train\20161102-SPI-AOI-14_270.jpeg,data\yolo\labels\train\20161102-SPI-AOI-14_270.txt,4
train,20161102-SPI-AOI-14_90,20161102-SPI-AOI-14,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-14_90.jpeg,data\yolo\images\train\20161102-SPI-AOI-14_90.jpeg,data\yolo\labels\train\20161102-SPI-AOI-14_90.txt,4
train,20161102-SPI-AOI-14_shuiping,20161102-SPI-AOI-14,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-14_shuiping.jpeg,data\yolo\images\train\20161102-SPI-AOI-14_shuiping.jpeg,data\yolo\labels\train\20161102-SPI-AOI-14_shuiping.txt,4
train,20161102-SPI-AOI-14_shuzhi,20161102-SPI-AOI-14,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-14_shuzhi.jpeg,data\yolo\images\train\20161102-SPI-AOI-14_shuzhi.jpeg,data\yolo\labels\train\20161102-SPI-AOI-14_shuzhi.txt,4
train,20161102-SPI-AOI-14_suofang,20161102-SPI-AOI-14,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-14_suofang.jpeg,data\yolo\images\train\20161102-SPI-AOI-14_suofang.jpeg,data\yolo\labels\train\20161102-SPI-AOI-14_suofang.txt,4
train,20161102-SPI-AOI-15,20161102-SPI-AOI-15,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-15.jpeg,data\yolo\images\train\20161102-SPI-AOI-15.jpeg,data\yolo\labels\train\20161102-SPI-AOI-15.txt,2
train,20161102-SPI-AOI-15_180,20161102-SPI-AOI-15,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-15_180.jpeg,data\yolo\images\train\20161102-SPI-AOI-15_180.jpeg,data\yolo\labels\train\20161102-SPI-AOI-15_180.txt,2
train,20161102-SPI-AOI-15_270,20161102-SPI-AOI-15,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-15_270.jpeg,data\yolo\images\train\20161102-SPI-AOI-15_270.jpeg,data\yolo\labels\train\20161102-SPI-AOI-15_270.txt,2
train,20161102-SPI-AOI-15_90,20161102-SPI-AOI-15,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-15_90.jpeg,data\yolo\images\train\20161102-SPI-AOI-15_90.jpeg,data\yolo\labels\train\20161102-SPI-AOI-15_90.txt,2
train,20161102-SPI-AOI-15_shuiping,20161102-SPI-AOI-15,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-15_shuiping.jpeg,data\yolo\images\train\20161102-SPI-AOI-15_shuiping.jpeg,data\yolo\labels\train\20161102-SPI-AOI-15_shuiping.txt,2
train,20161102-SPI-AOI-15_shuzhi,20161102-SPI-AOI-15,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-15_shuzhi.jpeg,data\yolo\images\train\20161102-SPI-AOI-15_shuzhi.jpeg,data\yolo\labels\train\20161102-SPI-AOI-15_shuzhi.txt,2
train,20161102-SPI-AOI-15_suofang,20161102-SPI-AOI-15,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-15_suofang.jpeg,data\yolo\images\train\20161102-SPI-AOI-15_suofang.jpeg,data\yolo\labels\train\20161102-SPI-AOI-15_suofang.txt,2
train,20161102-SPI-AOI-17,20161102-SPI-AOI-17,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-17.jpeg,data\yolo\images\train\20161102-SPI-AOI-17.jpeg,data\yolo\labels\train\20161102-SPI-AOI-17.txt,6
train,20161102-SPI-AOI-17_180,20161102-SPI-AOI-17,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-17_180.jpeg,data\yolo\images\train\20161102-SPI-AOI-17_180.jpeg,data\yolo\labels\train\20161102-SPI-AOI-17_180.txt,6
train,20161102-SPI-AOI-17_270,20161102-SPI-AOI-17,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-17_270.jpeg,data\yolo\images\train\20161102-SPI-AOI-17_270.jpeg,data\yolo\labels\train\20161102-SPI-AOI-17_270.txt,6
train,20161102-SPI-AOI-17_90,20161102-SPI-AOI-17,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-17_90.jpeg,data\yolo\images\train\20161102-SPI-AOI-17_90.jpeg,data\yolo\labels\train\20161102-SPI-AOI-17_90.txt,6
train,20161102-SPI-AOI-17_shuiping,20161102-SPI-AOI-17,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-17_shuiping.jpeg,data\yolo\images\train\20161102-SPI-AOI-17_shuiping.jpeg,data\yolo\labels\train\20161102-SPI-AOI-17_shuiping.txt,6
train,20161102-SPI-AOI-17_shuzhi,20161102-SPI-AOI-17,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-17_shuzhi.jpeg,data\yolo\images\train\20161102-SPI-AOI-17_shuzhi.jpeg,data\yolo\labels\train\20161102-SPI-AOI-17_shuzhi.txt,6
train,20161102-SPI-AOI-17_suofang,20161102-SPI-AOI-17,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-17_suofang.jpeg,data\yolo\images\train\20161102-SPI-AOI-17_suofang.jpeg,data\yolo\labels\train\20161102-SPI-AOI-17_suofang.txt,6
train,20161102-SPI-AOI-18,20161102-SPI-AOI-18,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-18.jpeg,data\yolo\images\train\20161102-SPI-AOI-18.jpeg,data\yolo\labels\train\20161102-SPI-AOI-18.txt,3
train,20161102-SPI-AOI-18_180,20161102-SPI-AOI-18,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-18_180.jpeg,data\yolo\images\train\20161102-SPI-AOI-18_180.jpeg,data\yolo\labels\train\20161102-SPI-AOI-18_180.txt,3
train,20161102-SPI-AOI-18_270,20161102-SPI-AOI-18,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-18_270.jpeg,data\yolo\images\train\20161102-SPI-AOI-18_270.jpeg,data\yolo\labels\train\20161102-SPI-AOI-18_270.txt,3
train,20161102-SPI-AOI-18_90,20161102-SPI-AOI-18,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-18_90.jpeg,data\yolo\images\train\20161102-SPI-AOI-18_90.jpeg,data\yolo\labels\train\20161102-SPI-AOI-18_90.txt,3
train,20161102-SPI-AOI-18_shuiping,20161102-SPI-AOI-18,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-18_shuiping.jpeg,data\yolo\images\train\20161102-SPI-AOI-18_shuiping.jpeg,data\yolo\labels\train\20161102-SPI-AOI-18_shuiping.txt,3
train,20161102-SPI-AOI-18_shuzhi,20161102-SPI-AOI-18,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-18_shuzhi.jpeg,data\yolo\images\train\20161102-SPI-AOI-18_shuzhi.jpeg,data\yolo\labels\train\20161102-SPI-AOI-18_shuzhi.txt,3
train,20161102-SPI-AOI-18_suofang,20161102-SPI-AOI-18,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-18_suofang.jpeg,data\yolo\images\train\20161102-SPI-AOI-18_suofang.jpeg,data\yolo\labels\train\20161102-SPI-AOI-18_suofang.txt,3
train,20161102-SPI-AOI-1_180,20161102-SPI-AOI-1,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-1_180.jpeg,data\yolo\images\train\20161102-SPI-AOI-1_180.jpeg,data\yolo\labels\train\20161102-SPI-AOI-1_180.txt,2
train,20161102-SPI-AOI-1_270,20161102-SPI-AOI-1,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-1_270.jpeg,data\yolo\images\train\20161102-SPI-AOI-1_270.jpeg,data\yolo\labels\train\20161102-SPI-AOI-1_270.txt,2
train,20161102-SPI-AOI-1_90,20161102-SPI-AOI-1,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-1_90.jpeg,data\yolo\images\train\20161102-SPI-AOI-1_90.jpeg,data\yolo\labels\train\20161102-SPI-AOI-1_90.txt,2
train,20161102-SPI-AOI-1_shuiping,20161102-SPI-AOI-1,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-1_shuiping.jpeg,data\yolo\images\train\20161102-SPI-AOI-1_shuiping.jpeg,data\yolo\labels\train\20161102-SPI-AOI-1_shuiping.txt,2
train,20161102-SPI-AOI-1_shuzhi,20161102-SPI-AOI-1,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-1_shuzhi.jpeg,data\yolo\images\train\20161102-SPI-AOI-1_shuzhi.jpeg,data\yolo\labels\train\20161102-SPI-AOI-1_shuzhi.txt,2
train,20161102-SPI-AOI-1_suofang,20161102-SPI-AOI-1,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-1_suofang.jpeg,data\yolo\images\train\20161102-SPI-AOI-1_suofang.jpeg,data\yolo\labels\train\20161102-SPI-AOI-1_suofang.txt,2
train,20161102-SPI-AOI-2,20161102-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-2.jpeg,data\yolo\images\train\20161102-SPI-AOI-2.jpeg,data\yolo\labels\train\20161102-SPI-AOI-2.txt,7
train,20161102-SPI-AOI-22,20161102-SPI-AOI-22,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-22.jpeg,data\yolo\images\train\20161102-SPI-AOI-22.jpeg,data\yolo\labels\train\20161102-SPI-AOI-22.txt,4
train,20161102-SPI-AOI-22_180,20161102-SPI-AOI-22,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-22_180.jpeg,data\yolo\images\train\20161102-SPI-AOI-22_180.jpeg,data\yolo\labels\train\20161102-SPI-AOI-22_180.txt,4
train,20161102-SPI-AOI-22_270,20161102-SPI-AOI-22,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-22_270.jpeg,data\yolo\images\train\20161102-SPI-AOI-22_270.jpeg,data\yolo\labels\train\20161102-SPI-AOI-22_270.txt,4
train,20161102-SPI-AOI-22_90,20161102-SPI-AOI-22,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-22_90.jpeg,data\yolo\images\train\20161102-SPI-AOI-22_90.jpeg,data\yolo\labels\train\20161102-SPI-AOI-22_90.txt,4
train,20161102-SPI-AOI-22_shuiping,20161102-SPI-AOI-22,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-22_shuiping.jpeg,data\yolo\images\train\20161102-SPI-AOI-22_shuiping.jpeg,data\yolo\labels\train\20161102-SPI-AOI-22_shuiping.txt,4
train,20161102-SPI-AOI-22_shuzhi,20161102-SPI-AOI-22,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-22_shuzhi.jpeg,data\yolo\images\train\20161102-SPI-AOI-22_shuzhi.jpeg,data\yolo\labels\train\20161102-SPI-AOI-22_shuzhi.txt,4
train,20161102-SPI-AOI-22_suofang,20161102-SPI-AOI-22,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-22_suofang.jpeg,data\yolo\images\train\20161102-SPI-AOI-22_suofang.jpeg,data\yolo\labels\train\20161102-SPI-AOI-22_suofang.txt,4
train,20161102-SPI-AOI-24,20161102-SPI-AOI-24,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-24.jpeg,data\yolo\images\train\20161102-SPI-AOI-24.jpeg,data\yolo\labels\train\20161102-SPI-AOI-24.txt,3
train,20161102-SPI-AOI-24_180,20161102-SPI-AOI-24,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-24_180.jpeg,data\yolo\images\train\20161102-SPI-AOI-24_180.jpeg,data\yolo\labels\train\20161102-SPI-AOI-24_180.txt,3
train,20161102-SPI-AOI-24_270,20161102-SPI-AOI-24,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-24_270.jpeg,data\yolo\images\train\20161102-SPI-AOI-24_270.jpeg,data\yolo\labels\train\20161102-SPI-AOI-24_270.txt,3
train,20161102-SPI-AOI-24_90,20161102-SPI-AOI-24,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-24_90.jpeg,data\yolo\images\train\20161102-SPI-AOI-24_90.jpeg,data\yolo\labels\train\20161102-SPI-AOI-24_90.txt,3
train,20161102-SPI-AOI-24_shuiping,20161102-SPI-AOI-24,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-24_shuiping.jpeg,data\yolo\images\train\20161102-SPI-AOI-24_shuiping.jpeg,data\yolo\labels\train\20161102-SPI-AOI-24_shuiping.txt,3
train,20161102-SPI-AOI-24_shuzhi,20161102-SPI-AOI-24,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-24_shuzhi.jpeg,data\yolo\images\train\20161102-SPI-AOI-24_shuzhi.jpeg,data\yolo\labels\train\20161102-SPI-AOI-24_shuzhi.txt,3
train,20161102-SPI-AOI-24_suofang,20161102-SPI-AOI-24,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-24_suofang.jpeg,data\yolo\images\train\20161102-SPI-AOI-24_suofang.jpeg,data\yolo\labels\train\20161102-SPI-AOI-24_suofang.txt,3
train,20161102-SPI-AOI-25,20161102-SPI-AOI-25,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-25.jpeg,data\yolo\images\train\20161102-SPI-AOI-25.jpeg,data\yolo\labels\train\20161102-SPI-AOI-25.txt,3
train,20161102-SPI-AOI-25_180,20161102-SPI-AOI-25,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-25_180.jpeg,data\yolo\images\train\20161102-SPI-AOI-25_180.jpeg,data\yolo\labels\train\20161102-SPI-AOI-25_180.txt,3
train,20161102-SPI-AOI-25_270,20161102-SPI-AOI-25,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-25_270.jpeg,data\yolo\images\train\20161102-SPI-AOI-25_270.jpeg,data\yolo\labels\train\20161102-SPI-AOI-25_270.txt,3
train,20161102-SPI-AOI-25_90,20161102-SPI-AOI-25,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-25_90.jpeg,data\yolo\images\train\20161102-SPI-AOI-25_90.jpeg,data\yolo\labels\train\20161102-SPI-AOI-25_90.txt,3
train,20161102-SPI-AOI-25_shuiping,20161102-SPI-AOI-25,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-25_shuiping.jpeg,data\yolo\images\train\20161102-SPI-AOI-25_shuiping.jpeg,data\yolo\labels\train\20161102-SPI-AOI-25_shuiping.txt,3
train,20161102-SPI-AOI-25_shuzhi,20161102-SPI-AOI-25,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-25_shuzhi.jpeg,data\yolo\images\train\20161102-SPI-AOI-25_shuzhi.jpeg,data\yolo\labels\train\20161102-SPI-AOI-25_shuzhi.txt,3
train,20161102-SPI-AOI-25_suofang,20161102-SPI-AOI-25,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-25_suofang.jpeg,data\yolo\images\train\20161102-SPI-AOI-25_suofang.jpeg,data\yolo\labels\train\20161102-SPI-AOI-25_suofang.txt,3
train,20161102-SPI-AOI-2_180,20161102-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-2_180.jpeg,data\yolo\images\train\20161102-SPI-AOI-2_180.jpeg,data\yolo\labels\train\20161102-SPI-AOI-2_180.txt,7
train,20161102-SPI-AOI-2_270,20161102-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-2_270.jpeg,data\yolo\images\train\20161102-SPI-AOI-2_270.jpeg,data\yolo\labels\train\20161102-SPI-AOI-2_270.txt,7
train,20161102-SPI-AOI-2_90,20161102-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161102-SPI-AOI-2_90.jpeg,data\yolo\images\train\20161102-SPI-AOI-2_90.jpeg,data\yolo\labels\train\20161102-SPI-AOI-2_90.txt,7
